"시도별","사육규모별","년도","분기","항목","데이터"
"충청북도","10,000 이상",2018,1,"농장수",8
"충청북도","10,000 이상",2018,1,"마리수",142384
"충청북도","10,000 이상",2018,2,"농장수",7
"충청북도","10,000 이상",2018,2,"마리수",133680
"충청북도","10,000 이상",2018,3,"농장수",7
"충청북도","10,000 이상",2018,3,"마리수",140061
"충청북도","10,000 이상",2018,4,"농장수",7
"충청북도","10,000 이상",2018,4,"마리수",133363
"충청북도","10,000 이상",2019,1,"농장수",7
"충청북도","10,000 이상",2019,1,"마리수",121785
"충청북도","10,000 이상",2019,2,"농장수",7
"충청북도","10,000 이상",2019,2,"마리수",124828
"충청북도","10,000 이상",2019,3,"농장수",8
"충청북도","10,000 이상",2019,3,"마리수",125413
"충청북도","10,000 이상",2019,4,"농장수",7
"충청북도","10,000 이상",2019,4,"마리수",119346
"충청북도","10,000 이상",2020,1,"농장수",6
"충청북도","10,000 이상",2020,1,"마리수",106192
"충청북도","10,000 이상",2020,2,"농장수",6
"충청북도","10,000 이상",2020,2,"마리수",108285
"충청북도","10,000 이상",2020,3,"농장수",8
"충청북도","10,000 이상",2020,3,"마리수",130696
"충청북도","10,000 이상",2020,4,"농장수",8
"충청북도","10,000 이상",2020,4,"마리수",132318
"충청북도","10,000 이상",2021,1,"농장수",7
"충청북도","10,000 이상",2021,1,"마리수",116086
"충청북도","10,000 이상",2021,2,"농장수",7
"충청북도","10,000 이상",2021,2,"마리수",118850
"충청북도","10,000 이상",2021,3,"농장수",9
"충청북도","10,000 이상",2021,3,"마리수",142590
"충청남도","합계",2017,1,"농장수",1148
"충청남도","합계",2017,1,"마리수",2219844
"충청남도","합계",2017,2,"농장수",1125
"충청남도","합계",2017,2,"마리수",2296012
"충청남도","합계",2017,3,"농장수",1135
"충청남도","합계",2017,3,"마리수",2350092
"충청남도","합계",2017,4,"농장수",1134
"충청남도","합계",2017,4,"마리수",2320328
"충청남도","합계",2018,1,"농장수",1130
"충청남도","합계",2018,1,"마리수",2302076
"충청남도","합계",2018,2,"농장수",1119
"충청남도","합계",2018,2,"마리수",2340200
"충청남도","합계",2018,3,"농장수",1139
"충청남도","합계",2018,3,"마리수",2412180
"충청남도","합계",2018,4,"농장수",1139
"충청남도","합계",2018,4,"마리수",2329246
"충청남도","합계",2019,1,"농장수",1144
"충청남도","합계",2019,1,"마리수",2311265
"충청남도","합계",2019,2,"농장수",1143
"충청남도","합계",2019,2,"마리수",2304259
"충청남도","합계",2019,3,"농장수",1138
"충청남도","합계",2019,3,"마리수",2417449
"충청남도","합계",2019,4,"농장수",1138
"충청남도","합계",2019,4,"마리수",2429596
"충청남도","합계",2020,1,"농장수",1137
"충청남도","합계",2020,1,"마리수",2342369
"충청남도","합계",2020,2,"농장수",1117
"충청남도","합계",2020,2,"마리수",2300309
"충청남도","합계",2020,3,"농장수",1122
"충청남도","합계",2020,3,"마리수",2384818
"충청남도","합계",2020,4,"농장수",1124
"충청남도","합계",2020,4,"마리수",2330562
"충청남도","합계",2021,1,"농장수",1109
"충청남도","합계",2021,1,"마리수",2298413
"충청남도","합계",2021,2,"농장수",1089
"충청남도","합계",2021,2,"마리수",2316294
"충청남도","합계",2021,3,"농장수",1102
"충청남도","합계",2021,3,"마리수",2371666
"충청남도","1,000 미만",2017,1,"농장수",502
"충청남도","1,000 미만",2017,1,"마리수",210044
"충청남도","1,000 미만",2017,2,"농장수",460
"충청남도","1,000 미만",2017,2,"마리수",206900
"충청남도","1,000 미만",2017,3,"농장수",453
"충청남도","1,000 미만",2017,3,"마리수",196536
"충청남도","1,000 미만",2017,4,"농장수",469
"충청남도","1,000 미만",2017,4,"마리수",213142
"충청남도","1,000 미만",2018,1,"농장수",447
"충청남도","1,000 미만",2018,1,"마리수",213336
"충청남도","1,000 미만",2018,2,"농장수",454
"충청남도","1,000 미만",2018,2,"마리수",210478
"충청남도","1,000 미만",2018,3,"농장수",431
"충청남도","1,000 미만",2018,3,"마리수",202069
"충청남도","1,000 미만",2018,4,"농장수",455
"충청남도","1,000 미만",2018,4,"마리수",212397
"충청남도","1,000 미만",2019,1,"농장수",464
"충청남도","1,000 미만",2019,1,"마리수",188523
"충청남도","1,000 미만",2019,2,"농장수",451
"충청남도","1,000 미만",2019,2,"마리수",174679
"충청남도","1,000 미만",2019,3,"농장수",433
"충청남도","1,000 미만",2019,3,"마리수",182788
"충청남도","1,000 미만",2019,4,"농장수",441
"충청남도","1,000 미만",2019,4,"마리수",182917
"충청남도","1,000 미만",2020,1,"농장수",451
"충청남도","1,000 미만",2020,1,"마리수",193292
"충청남도","1,000 미만",2020,2,"농장수",430
"충청남도","1,000 미만",2020,2,"마리수",179355
"충청남도","1,000 미만",2020,3,"농장수",414
"충청남도","1,000 미만",2020,3,"마리수",184191
"충청남도","1,000 미만",2020,4,"농장수",452
"충청남도","1,000 미만",2020,4,"마리수",201415
"충청남도","1,000 미만",2021,1,"농장수",453
"충청남도","1,000 미만",2021,1,"마리수",201165
"충청남도","1,000 미만",2021,2,"농장수",429
"충청남도","1,000 미만",2021,2,"마리수",181222
"충청남도","1,000 미만",2021,3,"농장수",407
"충청남도","1,000 미만",2021,3,"마리수",160594
"충청남도","1,000~5,000",2017,1,"농장수",576
"충청남도","1,000~5,000",2017,1,"마리수",1312302
"충청남도","1,000~5,000",2017,2,"농장수",586
"충청남도","1,000~5,000",2017,2,"마리수",1290251
"충청남도","1,000~5,000",2017,3,"농장수",604
"충청남도","1,000~5,000",2017,3,"마리수",1337591
"충청남도","1,000~5,000",2017,4,"농장수",580
"충청남도","1,000~5,000",2017,4,"마리수",1277578
"충청남도","1,000~5,000",2018,1,"농장수",605
"충청남도","1,000~5,000",2018,1,"마리수",1321300
"충청남도","1,000~5,000",2018,2,"농장수",577
"충청남도","1,000~5,000",2018,2,"마리수",1283559
"충청남도","1,000~5,000",2018,3,"농장수",629
"충청남도","1,000~5,000",2018,3,"마리수",1399157
"충청남도","1,000~5,000",2018,4,"농장수",606
"충청남도","1,000~5,000",2018,4,"마리수",1345587
"충청남도","1,000~5,000",2019,1,"농장수",603
"충청남도","1,000~5,000",2019,1,"마리수",1360221
"충청남도","1,000~5,000",2019,2,"농장수",606
"충청남도","1,000~5,000",2019,2,"마리수",1325156
"충청남도","1,000~5,000",2019,3,"농장수",611
"충청남도","1,000~5,000",2019,3,"마리수",1334124
"충청남도","1,000~5,000",2019,4,"농장수",605
"충청남도","1,000~5,000",2019,4,"마리수",1341713
"충청남도","1,000~5,000",2020,1,"농장수",600
"충청남도","1,000~5,000",2020,1,"마리수",1336752
"충청남도","1,000~5,000",2020,2,"농장수",600
"충청남도","1,000~5,000",2020,2,"마리수",1317187
"충청남도","1,000~5,000",2020,3,"농장수",623
"충청남도","1,000~5,000",2020,3,"마리수",1404526
"충청남도","1,000~5,000",2020,4,"농장수",591
"충청남도","1,000~5,000",2020,4,"마리수",1361653
"충청남도","1,000~5,000",2021,1,"농장수",569
"충청남도","1,000~5,000",2021,1,"마리수",1299615
"충청남도","1,000~5,000",2021,2,"농장수",577
"충청남도","1,000~5,000",2021,2,"마리수",1335958
"충청남도","1,000~5,000",2021,3,"농장수",608
"충청남도","1,000~5,000",2021,3,"마리수",1381145
"충청남도","5,000~10,000",2017,1,"농장수",45
"충청남도","5,000~10,000",2017,1,"마리수",305231
"충청남도","5,000~10,000",2017,2,"농장수",51
"충청남도","5,000~10,000",2017,2,"마리수",336014
"충청남도","5,000~10,000",2017,3,"농장수",48
"충청남도","5,000~10,000",2017,3,"마리수",326781
"충청남도","5,000~10,000",2017,4,"농장수",55
"충청남도","5,000~10,000",2017,4,"마리수",363548
"충청남도","5,000~10,000",2018,1,"농장수",52
"충청남도","5,000~10,000",2018,1,"마리수",355088
"충청남도","5,000~10,000",2018,2,"농장수",61
"충청남도","5,000~10,000",2018,2,"마리수",403157
"충청남도","5,000~10,000",2018,3,"농장수",47
"충청남도","5,000~10,000",2018,3,"마리수",323010
"충청남도","5,000~10,000",2018,4,"농장수",51
"충청남도","5,000~10,000",2018,4,"마리수",351239
"충청남도","5,000~10,000",2019,1,"농장수",51
"충청남도","5,000~10,000",2019,1,"마리수",353868
"충청남도","5,000~10,000",2019,2,"농장수",59
"충청남도","5,000~10,000",2019,2,"마리수",397726
"충청남도","5,000~10,000",2019,3,"농장수",63
"충청남도","5,000~10,000",2019,3,"마리수",415349
"충청남도","5,000~10,000",2019,4,"농장수",58
"충청남도","5,000~10,000",2019,4,"마리수",392367
"충청남도","5,000~10,000",2020,1,"농장수",60
"충청남도","5,000~10,000",2020,1,"마리수",418317
"충청남도","5,000~10,000",2020,2,"농장수",57
"충청남도","5,000~10,000",2020,2,"마리수",377791
"충청남도","5,000~10,000",2020,3,"농장수",56
"충청남도","5,000~10,000",2020,3,"마리수",381103
"충청남도","5,000~10,000",2020,4,"농장수",52
"충청남도","5,000~10,000",2020,4,"마리수",353391
"충청남도","5,000~10,000",2021,1,"농장수",57
"충청남도","5,000~10,000",2021,1,"마리수",371424
"충청남도","5,000~10,000",2021,2,"농장수",52
"충청남도","5,000~10,000",2021,2,"마리수",347351
"충청남도","5,000~10,000",2021,3,"농장수",58
"충청남도","5,000~10,000",2021,3,"마리수",395022
"충청남도","10,000 이상",2017,1,"농장수",26
"충청남도","10,000 이상",2017,1,"마리수",392267
"충청남도","10,000 이상",2017,2,"농장수",29
"충청남도","10,000 이상",2017,2,"마리수",462847
"충청남도","10,000 이상",2017,3,"농장수",30
"충청남도","10,000 이상",2017,3,"마리수",489184
"충청남도","10,000 이상",2017,4,"농장수",29
"충청남도","10,000 이상",2017,4,"마리수",466060
"충청남도","10,000 이상",2018,1,"농장수",26
"충청남도","10,000 이상",2018,1,"마리수",412351
"충청남도","10,000 이상",2018,2,"농장수",27
"충청남도","10,000 이상",2018,2,"마리수",443006
"충청남도","10,000 이상",2018,3,"농장수",32
"충청남도","10,000 이상",2018,3,"마리수",487945
"충청남도","10,000 이상",2018,4,"농장수",27
"충청남도","10,000 이상",2018,4,"마리수",420022
"충청남도","10,000 이상",2019,1,"농장수",26
"충청남도","10,000 이상",2019,1,"마리수",408653
"충청남도","10,000 이상",2019,2,"농장수",26
"충청남도","10,000 이상",2019,2,"마리수",406699
"충청남도","10,000 이상",2019,3,"농장수",31
"충청남도","10,000 이상",2019,3,"마리수",485187
"충청남도","10,000 이상",2019,4,"농장수",34
"충청남도","10,000 이상",2019,4,"마리수",512599
"충청남도","10,000 이상",2020,1,"농장수",26
"충청남도","10,000 이상",2020,1,"마리수",394007
"충청남도","10,000 이상",2020,2,"농장수",30
"충청남도","10,000 이상",2020,2,"마리수",425975
"충청남도","10,000 이상",2020,3,"농장수",29
"충청남도","10,000 이상",2020,3,"마리수",414997
"충청남도","10,000 이상",2020,4,"농장수",29
"충청남도","10,000 이상",2020,4,"마리수",414103
"충청남도","10,000 이상",2021,1,"농장수",30
"충청남도","10,000 이상",2021,1,"마리수",426207
"충청남도","10,000 이상",2021,2,"농장수",31
"충청남도","10,000 이상",2021,2,"마리수",451764
"충청남도","10,000 이상",2021,3,"농장수",29
"충청남도","10,000 이상",2021,3,"마리수",434906
"전라북도","합계",2017,1,"농장수",838
"전라북도","합계",2017,1,"마리수",1319177
"전라북도","합계",2017,2,"농장수",838
"전라북도","합계",2017,2,"마리수",1329052
"전라북도","합계",2017,3,"농장수",838
"전라북도","합계",2017,3,"마리수",1378392
"전라북도","합계",2017,4,"농장수",827
"전라북도","합계",2017,4,"마리수",1342634
"전라북도","합계",2018,1,"농장수",828
"전라북도","합계",2018,1,"마리수",1341097
"전라북도","합계",2018,2,"농장수",803
"전라북도","합계",2018,2,"마리수",1365662
"전라북도","합계",2018,3,"농장수",802
"전라북도","합계",2018,3,"마리수",1394528
"전라북도","합계",2018,4,"농장수",802
"전라북도","합계",2018,4,"마리수",1352113
"전라북도","합계",2019,1,"농장수",801
"전라북도","합계",2019,1,"마리수",1328692
"전라북도","합계",2019,2,"농장수",780
"전라북도","합계",2019,2,"마리수",1360273
"전라북도","합계",2019,3,"농장수",784
"전라북도","합계",2019,3,"마리수",1394127
"전라북도","합계",2019,4,"농장수",784
"전라북도","합계",2019,4,"마리수",1406178
"전라북도","합계",2020,1,"농장수",822
"전라북도","합계",2020,1,"마리수",1417821
"전라북도","합계",2020,2,"농장수",822
"전라북도","합계",2020,2,"마리수",1410282
"전라북도","합계",2020,3,"농장수",836
"전라북도","합계",2020,3,"마리수",1465279
"전라북도","합계",2020,4,"농장수",794
"전라북도","합계",2020,4,"마리수",1379487
"전라북도","합계",2021,1,"농장수",825
"전라북도","합계",2021,1,"마리수",1410221
"전라북도","합계",2021,2,"농장수",830
"전라북도","합계",2021,2,"마리수",1420136
"전라북도","합계",2021,3,"농장수",825
"전라북도","합계",2021,3,"마리수",1453421
"전라북도","1,000 미만",2017,1,"농장수",396
"전라북도","1,000 미만",2017,1,"마리수",130978
"전라북도","1,000 미만",2017,2,"농장수",404
"전라북도","1,000 미만",2017,2,"마리수",140880
"전라북도","1,000 미만",2017,3,"농장수",397
"전라북도","1,000 미만",2017,3,"마리수",138195
"전라북도","1,000 미만",2017,4,"농장수",398
"전라북도","1,000 미만",2017,4,"마리수",139413
"전라북도","1,000 미만",2018,1,"농장수",382
"전라북도","1,000 미만",2018,1,"마리수",121776
"전라북도","1,000 미만",2018,2,"농장수",353
"전라북도","1,000 미만",2018,2,"마리수",125362
"전라북도","1,000 미만",2018,3,"농장수",350
"전라북도","1,000 미만",2018,3,"마리수",133800
"전라북도","1,000 미만",2018,4,"농장수",373
"전라북도","1,000 미만",2018,4,"마리수",128743
"전라북도","1,000 미만",2019,1,"농장수",376
"전라북도","1,000 미만",2019,1,"마리수",131847
"전라북도","1,000 미만",2019,2,"농장수",339
"전라북도","1,000 미만",2019,2,"마리수",140473
"전라북도","1,000 미만",2019,3,"농장수",343
"전라북도","1,000 미만",2019,3,"마리수",141234
"전라북도","1,000 미만",2019,4,"농장수",325
"전라북도","1,000 미만",2019,4,"마리수",132143
"전라북도","1,000 미만",2020,1,"농장수",364
"전라북도","1,000 미만",2020,1,"마리수",162314
"전라북도","1,000 미만",2020,2,"농장수",370
"전라북도","1,000 미만",2020,2,"마리수",157217
"전라북도","1,000 미만",2020,3,"농장수",351
"전라북도","1,000 미만",2020,3,"마리수",134129
"전라북도","1,000 미만",2020,4,"농장수",360
"전라북도","1,000 미만",2020,4,"마리수",133410
"전라북도","1,000 미만",2021,1,"농장수",363
"전라북도","1,000 미만",2021,1,"마리수",134026
"전라북도","1,000 미만",2021,2,"농장수",372
"전라북도","1,000 미만",2021,2,"마리수",130839
"전라북도","1,000 미만",2021,3,"농장수",353
"전라북도","1,000 미만",2021,3,"마리수",126367
"전라북도","1,000~5,000",2017,1,"농장수",398
"전라북도","1,000~5,000",2017,1,"마리수",810288
"전라북도","1,000~5,000",2017,2,"농장수",387
"전라북도","1,000~5,000",2017,2,"마리수",794898
